id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,annee,stats,tags,description
0126901,441572672,Musée de la Résistance et de la Déportation,12,Cote Levet,01640,Jujurieux,France,fr,open,46.042453949999995,5.408558981807003,,,,2016,payant:786;gratuit:244;label-date:01/02/2003,label:musee de france,
0113701,700244363,Musée Départemental du Revermont,,Rue Principale,01370,Bourg-en-Bresse,France,fr,open,46.30032775,5.389046761156977,,,,2016,payant:1704;gratuit:7946;label-date:01/02/2003,label:musee de france,
0733401,5766476644,Musée des Vans,,Rue du Couvent,07140,Les Vans,France,fr,open,44.4044775,4.1345103,,,,2016,payant:453;gratuit:912;label-date:01/02/2003,label:musee de france,
0732401,2793855499,Musée du Rhône,,,07270,Lamastre,France,fr,open,44.9980175,4.6108622,,,,2016,payant:14892;gratuit:11091;label-date:01/02/2003,label:musee de france,
1516801,6838400485,Ecomusée de Margeride-Haute-Auvergne,,,15320,Ruynes-en-Margeride,France,fr,open,44.9961982,3.207524,,,,2016,payant:9065;gratuit:249;label-date:01/02/2003,label:musee de france,
1518701,982070993,Musée de la Haute Auvergne,,Place d'Armes,15100,Saint-Flour,France,fr,open,45.0330738,3.0948739,,,,2016,payant:1700;gratuit:3564;label-date:01/02/2003,label:musee de france,
2611301,145189774,Musée d'Histoire et d'Archéologie,2,Rue Noé,56000,Vannes,France,fr,open,47.6568685,-2.7579838224637703,,,,2016,payant:579;gratuit:4843;label-date:01/02/2003,label:musee de france,
2628101,61078917,Musée International de la Chaussure,,Rue Saint-Just,26100,Romans-sur-Isère,France,fr,open,45.04446045,5.054248261970345,,,,2016,payant:15977;gratuit:13073;label-date:01/02/2003,label:musee de france,
2636201,,Musée des Beaux-Arts,,,,VALENCE,France,fr,open,,,,,,2016,payant:9997;gratuit:31458;label-date:01/02/2003,label:musee de france,
7428102,5537445278,Musée du Chablais,2,Rue Michaud,74200,Thonon-les-Bains,France,fr,open,46.3735929,6.4782107,,,,2016,payant:2045;gratuit:2851;label-date:01/02/2003,label:musee de france,
3800601,291316822,Musée Jadis Allevard,,Musée Jadis Allevard,38580,Allevard,France,fr,open,45.3924546,6.0758962,,,,2016,payant:1532;gratuit:1787;label-date:20/12/2005,label:musee de france,
3801201,875500989,Musée Gallo-Romain,16,Kielenstraat,3700,Tongeren,België / Belgique / Belgien,be,open,50.7814543,5.465715540741746,,,,2016,payant:4939;gratuit:1983;label-date:01/02/2003,label:musee de france,
3826901,1654912102,Musée Matheysin,,Rue Colonel Escallon,38350,La Mure,France,fr,open,44.9046933,5.7845917,,,,2016,payant:615;gratuit:1621;label-date:01/02/2003,label:musee de france,
3854401,3034478021,Musée-Cloître Saint-André-Le-Bas,,Avenue de la Libération,87240,Ambazac,France,fr,open,45.9575558,1.4001491,,,,2016,payant:3568;gratuit:3788;label-date:01/02/2003,label:musee de france,
3854402,135880564,Musée Lapidaire Saint-Pierre,,Rue Delorme,38200,Vienne,France,fr,open,45.522842999999995,4.871060720000006,,,,2016,payant:3162;gratuit:6416;label-date:01/02/2003,label:musee de france,
3856201,1249592087,Musée Départemental de la Révolution Française,,Parvis du Château,38220,Vizille,France,fr,open,45.0757435,5.7735647,,,,2016,payant:4748;gratuit:53268;label-date:01/02/2003,label:musee de france,
4200301,3667424925,Musée Alice Taverne,89,Rue de la Grye,42820,Ambierle,France,fr,open,46.1054907,3.8958563,,,,2016,payant:3493;gratuit:741;label-date:01/02/2003,label:musee de france,
4205901,6050847032,Atelier - Musée du Chapeau,31,Rue Martouret,42140,Chazelles-sur-Lyon,France,fr,open,45.6386575,4.395141,,,,2016,payant:15683;gratuit:6700;label-date:01/02/2003,label:musee de france,
6301001,4008056943,Musée de la Dentelle,,Ancienne Route Nationale,63220,Arlanc,France,fr,open,45.4143324,3.7244768,,,,2016,payant:1096;gratuit:73;label-date:01/02/2003,label:musee de france,
6311303,67552132,Muséum d'Histoire Naturelle Henri-Lecoq,15,Rue Bardoux,63000,Clermont-Ferrand,France,fr,open,45.774145950000005,3.0884366874758022,,,,2016,payant:4595;gratuit:26750;label-date:06/01/2002,label:musee de france,
6901801,1788408922,Musée Folklorique et Traditions Populaires Marius Audin,62,Place de l'Hôtel de Ville,69430,Beaujeu,France,fr,open,46.154402,4.5870811,,,,2016,payant:2717;gratuit:435;label-date:01/02/2003,label:musee de france,
6938201,6575800693,Musée des Hospices Civils de Lyon,,Rue du Port du Temple,69002,Lyon,France,fr,closed,45.7608407,4.8315116,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
6938701,26131828,Centre d'Histoire de la Résistance et de la Déportation,,Rue Étienne Rognon,69007,Lyon,France,fr,open,45.7464306,4.8359519,,,,2016,payant:25889;gratuit:34046;label-date:01/02/2003,label:musee de france,
7305401,5858569185,Musée du Costume,,Rue des Vergers,73700,Bourg-Saint-Maurice,France,fr,closed,45.6178322,6.7704898,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
7318101,,Musée de l'Académie de La Val d'Isère,,,,MOÛTIERS,France,fr,open,,,,,,2016,payant:57;gratuit:305;label-date:01/02/2003,label:musee de france,
2123101,2482864557,Musée François Rude,,Rue Vaillant,21000,Dijon,France,fr,open,47.321005,5.0442148,,,,2016,payant:0;gratuit:82965;label-date:01/02/2003,label:musee de france,
2123103,2751550494,Musée Magnin,,Rue des Bons Enfants,21000,Dijon,France,fr,open,47.3209486,5.0422275,,,,2016,payant:7459;gratuit:10629;label-date:06/01/2002,label:musee de france,
2123104,175641505,Musée des Beaux-Arts,,Place de la Libération,21000,Dijon,France,fr,open,47.32163075,5.042364361722523,,,,2016,payant:0;gratuit:155692;label-date:06/01/2002,label:musee de france,
2123106,23363257,"Musée de la Vie Bourguignonne, Perrin de Puycousin",,Rue du Chaignot,21000,Dijon,France,fr,open,47.31745415,5.0380257629051215,,,,2016,payant:0;gratuit:40741;label-date:01/02/2003,label:musee de france,
2505607,7345774337,Muséum de Besançon,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2285217,6.034794,,,,2016,payant:236458;gratuit:33606;label-date:01/02/2003,label:musee de france,
2505605,6354947603,Musée de la résistance et de la Déportation,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2290324,6.0349109,,,,2016,payant:33998;gratuit:11332;label-date:01/02/2003,label:musee de france,
2538802,7372375792,Musée du Château des Ducs de Wurtemberg,,Square Beurnier,25200,Montbéliard,France,fr,open,47.5098603,6.79769,,,,2016,payant:6874;gratuit:10843;label-date:01/02/2003,label:musee de france,
2541801,33921375,Musée de Plein Air des Maisons Comtoises,,Rue du Musée,25360,Nancray,France,fr,open,47.23771675,6.184408422290256,,,,2016,payant:31663;gratuit:8994;label-date:01/02/2003,label:musee de france,
2543401,87617807,Musée-Maison Natale Gustave Courbet,1,Rue de la Froidière,25290,Ornans,France,fr,open,47.1050435,6.147763179625452,,,,2016,payant:39929;gratuit:12046;label-date:01/02/2003,label:musee de france,
7012201,87526037,Musée Départemental Albert-et-Félicie Demard - ATP,,Place de la Mairie,70600,Champlitte,France,fr,open,47.61684495,5.514228248646819,,,,2016,payant:3737;gratuit:7526;label-date:01/02/2003,label:musee de france,
7027901,7508378482,Musée Baron Martin,,Tertre du Château,70100,Gray,France,fr,open,47.4464565,5.5938421,,,,2016,payant:2301;gratuit:2242;label-date:01/02/2003,label:musee de france,
5819403,339392015,Musée Archéologique du Nivernais (Porte du Croux),,Rue des Ouches,58000,Nevers,France,fr,closed,46.9882494,3.1580768,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
5821501,,Musée Ernest Guédon,,,,POUILLY-SUR-LOIRE,France,fr,closed,,,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
7101401,7419064532,Musée Verger Tarin,,Rue des Marbres,71400,Autun,France,fr,closed,46.9490737,4.3029239,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
7107601,,Musée Denon,,,,CHALON-SUR-SAONE,France,fr,open,,,,,,2016,payant:81;gratuit:11336;label-date:01/02/2003,label:musee de france,
7110602,2239784876,Musée du Prieuré de Charolles,4,Rue du Prieuré,71120,Charolles,France,fr,open,46.4323423,4.2799145,,,,2016,payant:872;gratuit:1248;label-date:01/02/2003,label:musee de france,
7154302,7419064526,Musée Bourguignon -  Perrin de Puycousin,,Rue de l'Hôpital,71700,Tournus,France,fr,closed,46.562054,4.9109128,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
8902401,62627118,Muséum - Maison de l'Eau,,Rue Jeanne d'Arc,89000,Auxerre,France,fr,open,47.7970869,3.5618150624042473,,,,2016,payant:0;gratuit:14605;label-date:01/02/2003,label:musee de france,
8934401,2909216095,Musée de l'Aventure du Son,,Place de l'Hôtel de Ville,89170,Saint-Fargeau,France,fr,open,47.6414558,3.0709553,,,,2016,payant:3127;gratuit:269;label-date:18/04/2008,label:musee de france,
2205001,95903744,Musée du Château de Dinan,,Promenade des Petits Fossés,22100,Dinan,France,fr,closed,48.450287599999996,-2.0449255728476867,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
2227801,78123314,Musée d'Art et d'Histoire,,Cour Francis Renaud,22000,Saint-Brieuc,France,fr,open,48.51234775,-2.7619036982498804,,,,2016,payant:0;gratuit:16339;label-date:01/02/2003,label:musee de france,
2922001,,Musée Bigouden,,,,PONT-L'ABBE,France,fr,open,,,,,,2016,payant:11370;gratuit:3269;label-date:01/02/2003,label:musee de france,
2923202,94312010,Musée Départemental Breton,1,Rue du Roi Gradlon,29000,Quimper,France,fr,open,47.9953725,-4.1025369543379,,,,2016,payant:13086;gratuit:14561;label-date:01/02/2003,label:musee de france,
3523801,7422696,Musée de Bretagne,,Boulevard Magenta,35000|35700|35200,Rennes,France,fr,open,48.105132049999995,-1.6741388704016005,,,,2016,payant:15364;gratuit:46388;label-date:01/02/2003,label:musee de france,
3523802,30437810,Musée des Beaux-Arts,20,Quai Émile Zola,35000,Rennes,France,fr,open,48.1096227,-1.6749412386363636,,,,2016,payant:20926;gratuit:63573;label-date:06/01/2002,label:musee de france,
3536001,92884430,Musée Saint-Nicolas,,Rue du Rachapt,35500,Vitré,France,fr,closed,48.1260135,-1.2166992529105425,,,,2016,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
3536002,92884430,Musée du Château de Vitré,,Rue du Rachapt,35500,Vitré,France,fr,open,48.1260135,-1.2166992529105425,,,,2016,payant:15495;gratuit:6961;label-date:01/02/2003,label:musee de france,
5609001,243636775,Ecomusée Industriel des Forges,,Rue des Mimosas,56650,Inzinzac-Lochrist,France,fr,open,47.823174300000005,-3.2555253999999927,,,,2016,payant:1606;gratuit:1995;label-date:01/02/2003,label:musee de france,
1803301,3639383770,Musée Estève,,Rue Édouard Branly,18000,Bourges,France,fr,open,47.0861911,2.396213,,,,2016,payant:0;gratuit:14181;label-date:01/02/2003,label:musee de france,
